country,eltype,year,vt,vote,reg,vapvt,vap,pop,invot,fhav,fhpr,fhcl,comp
Slovenia,Presidential,2012,42.41,725768.0,1711461.0,43.41,1671967.0,1996617.0,2.05,1.0,1.0,1.0,No
Solomon Islands,Parliamentary,1980,58.23,58136.0,99843.0,54.71,106260.0,231000.0,,2.0,2.0,2.0,No
Solomon Islands,Parliamentary,1984,,65637.0,,53.04,123740.0,269000.0,,2.5,2.0,3.0,No
Solomon Islands,Parliamentary,1989,64.94,81239.0,125106.0,55.76,145700.0,310000.0,,1.0,1.0,1.0,No
Solomon Islands,Parliamentary,1993,63.61,105351.0,165620.0,60.56,173950.0,355000.0,,1.5,1.0,2.0,No
Solomon Islands,Parliamentary,1997,68.35,137787.0,201584.0,70.72,194824.0,397600.0,,1.5,1.0,2.0,No
Solomon Islands,Parliamentary,2001,61.88,178161.0,287921.0,77.16,230907.0,445906.0,,4.0,4.0,4.0,No
Solomon Islands,Parliamentary,2006,56.95,193459.0,339688.0,70.37,274924.0,483800.0,1.3,3.5,4.0,3.0,No
Solomon Islands,Parliamentary,2010,52.36,234366.0,447612.0,75.73,309471.0,559198.0,,3.5,4.0,3.0,No
Solomon Islands,Parliamentary,2014,89.93,,,,321236.0,609883.0,,3.5,4.0,3.0,No
Somalia,Parliamentary,1964,,,,,,3212842.0,,,,,No
Somalia,Parliamentary,1969,,879554.0,,87.08,1010100.0,2730000.0,11.07,,,,No
Somalia,Parliamentary,1979,,3985838.0,,158.56,2513775.0,5310962.0,,7.0,7.0,7.0,No
Somalia,Parliamentary,1984,99.86,4214667.0,4220466.0,142.76,2952289.0,6217738.0,0.05,7.0,7.0,7.0,No
Somalia,Presidential,1986,,,,,3200602.0,6714927.0,,7.0,7.0,7.0,No
South Africa,Parliamentary,1994,86.87,19726610.0,22709152.0,85.53,23063910.0,40436000.0,0.98,2.5,2.0,3.0,No
South Africa,Parliamentary,1999,89.28,16228462.0,18177000.0,63.86,25411573.0,42424823.0,1.5,1.5,1.0,2.0,No
South Africa,Parliamentary,2004,76.73,15863554.0,20674926.0,56.77,27944712.0,42768678.0,1.6,1.5,1.0,2.0,No
South Africa,Parliamentary,2009,77.3,17919966.0,23181997.0,56.57,31678238.0,49052489.0,1.34,2.0,2.0,2.0,No
South Africa,Parliamentary,2014,73.48,18654771.0,25388082.0,53.77,34691652.0,54002000.0,,2.0,2.0,2.0,No
Spain,EU Parliament,1987,68.9,19593304.0,28437306.0,71.62,27357811.0,38586591.0,2.1,1.5,1.0,2.0,No
Spain,EU Parliament,1989,54.6,15989054.0,29283982.0,57.11,27994949.0,38756648.0,2.3,1.0,1.0,1.0,No
Spain,EU Parliament,1994,59.14,18664055.0,31558999.0,62.72,29759719.0,39246833.0,0.46,1.5,1.0,2.0,No
Spain,EU Parliament,1999,63.05,21334948.0,33840432.0,67.64,31544062.0,39802827.0,0.79,1.5,1.0,2.0,No
Spain,EU Parliament,2004,45.14,15666491.0,34706044.0,45.67,34304048.0,42345342.0,0.98,1.0,1.0,1.0,No
Spain,EU Parliament,2009,44.9,15935147.0,35492567.0,41.89,38044945.0,46157822.0,0.63,1.0,1.0,1.0,No
Spain,EU Parliament,2014,43.81,15998141.0,36514084.0,41.21,38823070.0,47737941.0,1.8,1.0,1.0,1.0,No
Spain,Parliamentary,1977,76.96,18175327.0,23616421.0,79.36,22901130.0,36351000.0,1.7,2.5,2.0,3.0,No
Spain,Parliamentary,1979,68.13,18284948.0,26836500.0,72.32,25284440.0,37183000.0,1.8,2.0,2.0,2.0,No
Spain,Parliamentary,1982,79.83,21439152.0,26855301.0,83.11,25795580.0,37935000.0,2.4,1.5,1.0,2.0,No
Spain,Parliamentary,1986,70.37,20489651.0,29117613.0,73.72,27794880.0,38604000.0,2.1,1.5,1.0,2.0,No
Spain,Parliamentary,1989,70.01,20788160.0,29694055.0,71.28,29166000.0,38888000.0,1.4,1.0,1.0,1.0,No
Spain,Parliamentary,1993,77.05,23907495.0,31030511.0,77.43,30875570.0,39083000.0,1.3,1.5,1.0,2.0,No
Spain,Parliamentary,1996,78.06,24985097.0,32007554.0,80.56,31013030.0,39257000.0,1.5,1.5,1.0,2.0,No
Spain,Parliamentary,2000,68.71,23339490.0,33969640.0,73.79,31631640.0,39394773.0,0.7,1.5,1.0,2.0,No
Spain,Parliamentary,2004,75.66,26155436.0,34571831.0,76.25,34304048.0,42345342.0,2.6,1.0,1.0,1.0,No
Spain,Parliamentary,2008,75.32,25514671.0,33875268.0,69.94,36819817.0,45283259.0,1.8,1.0,1.0,1.0,No
Spain,Parliamentary,2011,68.94,24666441.0,35779491.0,63.26,38995155.0,47021031.0,1.29,1.0,1.0,1.0,No
Spain,Parliamentary,2015,73.2,25350447.0,34631086.0,64.39,39368731.0,48146134.0,1.64,1.0,1.0,1.0,No
Sri Lanka,Parliamentary,1947,55.81,1701150.0,3048145.0,45.79,3714770.0,7009000.0,,,,,No
Sri Lanka,Parliamentary,1952,70.7,2114615.0,2990912.0,49.42,4279220.0,8074000.0,,,,,No
Sri Lanka,Parliamentary,1956,69.04,2391538.0,3464159.0,51.51,4643080.0,8929000.0,,,,,No
Sri Lanka,Parliamentary,1960,75.9,2827075.0,3724507.0,54.97,5142800.0,9890000.0,,,,,No
Sri Lanka,Parliamentary,1965,81.13,3821918.0,4710887.0,65.86,5803200.0,11160000.0,,,,,No
Sri Lanka,Parliamentary,1970,84.88,4672656.0,5505028.0,71.83,6505200.0,12510000.0,,,,,No
Sri Lanka,Parliamentary,1977,86.69,5780283.0,6667589.0,76.78,7528680.0,13942000.0,,2.0,2.0,2.0,No
Sri Lanka,Parliamentary,1989,63.59,5961815.0,9374880.0,58.09,10263250.0,16825000.0,6.1,4.5,4.0,5.0,No
Sri Lanka,Parliamentary,1994,76.24,8344095.0,10945065.0,74.14,11254950.0,17865000.0,4.8,4.5,4.0,5.0,No
Sri Lanka,Parliamentary,2000,75.63,9128823.0,12071062.0,82.16,11110498.0,19051116.0,5.3,3.5,3.0,4.0,No
Sri Lanka,Parliamentary,2001,76.03,9449813.0,12428762.0,72.24,13080281.0,19263057.0,5.2,3.5,3.0,4.0,No
Sri Lanka,Parliamentary,2004,75.96,9797680.0,12899139.0,70.78,13843060.0,19742439.0,5.5,3.0,3.0,3.0,No
Sri Lanka,Parliamentary,2010,61.26,8630689.0,14088500.0,58.32,14799473.0,21083826.0,6.92,4.0,4.0,4.0,No
Sri Lanka,Parliamentary,2015,77.66,11684111.0,15044490.0,76.55,15262770.0,21866445.0,4.42,4.5,5.0,4.0,No
Sri Lanka,Presidential,1982,81.06,6602617.0,8145015.0,74.95,8809620.0,15189000.0,1.2,3.5,3.0,4.0,No
Sri Lanka,Presidential,1988,55.32,5186233.0,9375742.0,51.22,10125390.0,16599000.0,,3.5,3.0,4.0,No
Sri Lanka,Presidential,1994,70.48,7709084.0,10937279.0,68.5,11254950.0,17865000.0,,4.5,4.0,5.0,No
Sri Lanka,Presidential,1999,73.31,8635290.0,11779200.0,78.49,11001583.0,18864358.0,2.3,3.5,3.0,4.0,No
Sri Lanka,Presidential,2005,72.91,9717039.0,13327160.0,69.1,14062676.0,20064776.0,1.1,3.0,3.0,3.0,No
Sri Lanka,Presidential,2010,74.5,10495451.0,14088500.0,70.92,14799473.0,21083826.0,0.97,4.0,4.0,4.0,No
Sri Lanka,Presidential,2015,81.52,12264377.0,15044490.0,80.35,15262770.0,21866445.0,1.15,4.5,5.0,4.0,No
Sudan,Parliamentary,1968,59.86,1825510.0,3049813.0,27.77,6573600.0,14940000.0,,0.0,,,No
Sudan,Parliamentary,1986,,,6000000.0,,11173960.0,22804000.0,,4.5,4.0,5.0,No
Sudan,Parliamentary,1996,72.2,5525280.0,7652742.0,36.22,15253500.0,30507000.0,3.3,7.0,7.0,7.0,No
Sudan,Parliamentary,2000,,,12000000.0,,16503927.0,34109304.0,,7.0,7.0,7.0,No
Sudan,Parliamentary,2010,72.0,11646822.0,16176142.0,64.11,18168000.0,35505000.0,,7.0,7.0,7.0,No
Sudan,Parliamentary,2015,46.4,6091412.0,13126989.0,30.97,19667400.0,38435252.0,8.31,7.0,7.0,7.0,No
Sudan,Presidential,1996,72.2,5525280.0,7652742.0,36.22,15253500.0,30507000.0,,7.0,7.0,7.0,No
Sudan,Presidential,2000,,,12000000.0,,16503927.0,34109304.0,,7.0,7.0,7.0,No
Sudan,Presidential,2010,72.0,11646822.0,16176142.0,64.11,18168000.0,35505000.0,,7.0,7.0,7.0,No
Sudan,Presidential,2015,46.4,6091412.0,13126989.0,30.97,19667400.0,38435252.0,8.31,7.0,7.0,7.0,No
Suriname,Parliamentary,1967,,207119.0,,144.33,143500.0,350000.0,,,,,No
Suriname,Parliamentary,1969,,204041.0,,145.33,140400.0,360000.0,,,,,No
Suriname,Parliamentary,1973,76.03,122711.0,161400.0,78.66,156000.0,400000.0,,,,,No
Suriname,Parliamentary,1977,77.77,123720.0,159082.0,87.63,141180.0,362000.0,,2.0,2.0,2.0,No
Suriname,Parliamentary,1987,84.96,177025.0,208356.0,83.17,212850.0,387000.0,2.0,4.0,4.0,4.0,No
Suriname,Parliamentary,1991,64.31,158809.0,246926.0,67.77,234320.0,404000.0,,4.0,4.0,4.0,No
Suriname,Parliamentary,1996,66.66,179416.0,269165.0,71.22,251930.0,427000.0,3.3,3.0,3.0,3.0,No
Suriname,Parliamentary,2000,69.85,185064.0,264961.0,72.34,255841.0,416901.0,2.6,1.5,1.0,2.0,No
Suriname,Parliamentary,2005,46.68,155888.0,333985.0,52.99,294209.0,436935.0,0.7,2.0,2.0,2.0,No
Suriname,Parliamentary,2010,73.21,237575.0,324490.0,65.61,362082.0,545859.0,,2.0,2.0,2.0,No
Suriname,Parliamentary,2015,72.72,259030.0,356223.0,65.1,397915.0,579633.0,,2.0,2.0,2.0,No
Sweden,EU Parliament,1995,41.63,2727317.0,6551781.0,40.44,6743933.0,8816381.0,1.62,1.0,1.0,1.0,No
Sweden,EU Parliament,1999,38.84,2588514.0,6664205.0,38.05,6802648.0,8854322.0,2.28,1.0,1.0,1.0,No
Sweden,EU Parliament,2004,37.85,2584464.0,6827870.0,37.27,6934040.0,8975670.0,2.8,1.0,1.0,1.0,No
Sweden,EU Parliament,2009,45.53,3227561.0,7088303.0,46.76,6902400.0,9283677.0,1.83,1.0,1.0,1.0,No
Sweden,EU Parliament,2014,51.07,3758951.0,7359962.0,49.37,7614029.0,9723809.0,1.13,1.0,1.0,1.0,No
Sweden,Parliamentary,1948,82.74,3895161.0,4707783.0,82.02,4749270.0,6883000.0,0.4,,,,No
Sweden,Parliamentary,1952,79.11,3801284.0,4805216.0,77.32,4916250.0,7125000.0,0.5,,,,No
Sweden,Parliamentary,1956,79.84,3902114.0,4887325.0,77.31,5047350.0,7315000.0,0.6,,,,No
Sweden,Parliamentary,1958,77.42,3864963.0,4992421.0,75.6,5112210.0,7409000.0,0.5,,,,No
Sweden,Parliamentary,1960,85.91,4271610.0,4972177.0,82.76,5161200.0,7480000.0,0.4,,,,No
Sweden,Parliamentary,1964,83.86,4273595.0,5095850.0,80.85,5286090.0,7661000.0,0.7,,,,No
Sweden,Parliamentary,1968,89.29,4861901.0,5445333.0,86.57,5616100.0,7910000.0,0.7,,,,No
Sweden,Parliamentary,1970,88.28,4984207.0,5645804.0,87.31,5708400.0,8040000.0,0.2,,,,No
Sweden,Parliamentary,1973,90.84,5168996.0,5690333.0,85.81,6023600.0,8140000.0,0.2,1.0,1.0,1.0,No
Sweden,Parliamentary,1976,91.76,5457043.0,5947077.0,88.49,6166500.0,8222000.0,0.4,1.0,1.0,1.0,No
Sweden,Parliamentary,1979,90.72,5480126.0,6040461.0,86.94,6303440.0,8294000.0,0.6,1.0,1.0,1.0,No
Sweden,Parliamentary,1982,91.45,5606603.0,6130993.0,88.61,6327000.0,8325000.0,0.9,1.0,1.0,1.0,No
Sweden,Parliamentary,1985,89.85,5615242.0,6249445.0,86.22,6513000.0,8350000.0,0.9,1.0,1.0,1.0,No
Sweden,Parliamentary,1988,85.96,5441050.0,6330023.0,82.68,6580860.0,8437000.0,1.2,1.0,1.0,1.0,No
Sweden,Parliamentary,1991,86.74,5562920.0,6413172.0,82.77,6721260.0,8617000.0,1.7,1.0,1.0,1.0,No
Sweden,Parliamentary,1994,86.82,5640393.0,6496365.0,82.36,6848400.0,8780000.0,1.5,1.0,1.0,1.0,No
Sweden,Parliamentary,1998,81.39,5374588.0,6603129.0,77.72,6915438.0,8780000.0,2.1,1.0,1.0,1.0,No
Sweden,Parliamentary,2002,80.11,5385430.0,6722152.0,78.04,6900985.0,8876744.0,1.5,1.0,1.0,1.0,No
Sweden,Parliamentary,2006,81.99,5650416.0,6892009.0,80.6,7010777.0,9082995.0,1.8,1.0,1.0,1.0,No
Sweden,Parliamentary,2010,84.63,6028682.0,7123651.0,82.63,7296284.0,9074055.0,1.14,1.0,1.0,1.0,No
Sweden,Parliamentary,2014,85.81,6290016.0,7330432.0,82.61,7614029.0,9723809.0,0.92,1.0,1.0,1.0,No
Switzerland,Parliamentary,1947,71.69,985499.0,1374740.0,66.01,1492920.0,4524000.0,1.9,,,,Yes
Switzerland,Parliamentary,1951,69.78,986937.0,1414308.0,62.98,1567170.0,4749000.0,1.9,,,,Yes
Switzerland,Parliamentary,1955,68.71,998881.0,1453807.0,60.78,1643400.0,4980000.0,1.7,,,,Yes
Switzerland,Parliamentary,1959,68.46,1008563.0,1473155.0,58.11,1735470.0,5259000.0,1.9,,,,Yes
Switzerland,Parliamentary,1963,64.46,986997.0,1531164.0,53.46,1846400.0,5770000.0,1.8,,,,Yes
Switzerland,Parliamentary,1967,63.76,1019907.0,1599479.0,53.21,1916800.0,5990000.0,1.8,,,,Yes
Switzerland,Parliamentary,1971,56.36,2000135.0,3548860.0,45.02,4442771.0,6230000.0,1.3,,,,Yes
Switzerland,Parliamentary,1975,52.39,1955752.0,3733113.0,43.62,4483500.0,6405000.0,1.2,1.0,1.0,1.0,No
Switzerland,Parliamentary,1979,48.06,1856689.0,3863169.0,40.6,4572720.0,6351000.0,1.3,1.0,1.0,1.0,No
Switzerland,Parliamentary,1983,48.91,1990012.0,4068532.0,40.79,4878750.0,6505000.0,1.5,1.0,1.0,1.0,No
Switzerland,Parliamentary,1987,47.48,1958469.0,4125078.0,39.9,4908750.0,6545000.0,1.2,1.0,1.0,1.0,No
Switzerland,Parliamentary,1991,46.04,2076886.0,4510784.0,39.67,5236000.0,6800000.0,1.6,1.0,1.0,1.0,No
Switzerland,Parliamentary,1995,42.25,1940646.0,4593772.0,35.66,5442360.0,7068000.0,2.3,1.0,1.0,1.0,No
Switzerland,Parliamentary,1999,43.22,2004540.0,4638284.0,34.94,5736298.0,7214950.0,1.0,1.0,1.0,1.0,No
Switzerland,Parliamentary,2003,45.22,2161921.0,4780440.0,37.27,5801412.0,7318638.0,1.8,1.0,1.0,1.0,No
Switzerland,Parliamentary,2007,48.28,2373071.0,4915533.0,39.79,5964448.0,7554661.0,1.8,1.0,1.0,1.0,No
Switzerland,Parliamentary,2011,49.1,2514106.0,5120379.0,40.04,6278531.0,7639961.0,,1.0,1.0,1.0,No
Switzerland,Parliamentary,2015,48.4,2563025.0,5295506.0,38.63,6634505.0,8121830.0,,1.0,1.0,1.0,No
Syrian Arab Republic,Parliamentary,1994,61.17,3693656.0,6037885.0,58.0,6368240.0,13844000.0,,7.0,7.0,7.0,No
Syrian Arab Republic,Parliamentary,1998,82.22,5501940.0,6691323.0,79.04,6960764.0,15294662.0,,7.0,7.0,7.0,No
Syrian Arab Republic,Parliamentary,2003,63.45,4556475.0,7181206.0,50.05,9104574.0,17874577.0,,7.0,7.0,7.0,No
Syrian Arab Republic,Parliamentary,2007,56.0,4371357.0,7805994.0,41.52,10527648.0,19314747.0,,6.5,7.0,6.0,No
Syrian Arab Republic,Parliamentary,2012,51.26,2658834.0,5186957.0,20.28,13113495.0,22530746.0,,7.0,7.0,7.0,No
Syrian Arab Republic,Presidential,2014,73.42,11634412.0,15845575.0,112.23,10366191.0,17951639.0,3.8,7.0,7.0,7.0,No
Taiwan,Parliamentary,1991,68.32,8938622.0,13083119.0,67.01,13338634.0,20491000.0,2.0,5.0,5.0,5.0,No
Taiwan,Parliamentary,1992,72.02,9666020.0,13421170.0,71.2,13576697.0,20340000.0,1.8,3.0,3.0,3.0,No
Taiwan,Parliamentary,1995,67.65,9574388.0,14153424.0,67.08,14273013.0,21258000.0,1.4,3.0,3.0,3.0,No
Taiwan,Parliamentary,1996,76.21,10769224.0,14130084.0,75.1,14340580.0,21311000.0,3.2,2.0,2.0,2.0,No
Taiwan,Parliamentary,1998,68.09,10188302.0,14961930.0,64.56,15781923.0,21834438.0,1.5,2.0,2.0,2.0,No
Taiwan,Parliamentary,2001,66.16,10468990.0,15822684.0,63.14,16580286.0,22335805.0,1.3,1.5,1.0,2.0,No
Taiwan,Parliamentary,2004,59.16,9796299.0,16559254.0,57.9,16919243.0,22605000.0,0.81,1.5,2.0,1.0,No
Taiwan,Parliamentary,2008,58.5,10050619.0,17179656.0,56.8,17693301.0,22858872.0,1.6,1.5,2.0,1.0,No
Taiwan,Parliamentary,2012,74.7,13514199.0,18086455.0,74.22,18115247.0,23230506.0,,1.5,1.0,2.0,No
Taiwan,Parliamentary,2016,66.25,12447036.0,18786940.0,65.84,18906005.0,23464787.0,2.06,1.5,1.0,2.0,No
Taiwan,Presidential,1996,76.04,10883279.0,14313288.0,76.89,14154000.0,21000000.0,1.1,2.0,2.0,2.0,No
Taiwan,Presidential,2000,82.69,12786671.0,15462625.0,77.58,16482816.0,22092387.0,1.0,1.5,1.0,2.0,No
Taiwan,Presidential,2004,80.28,13251719.0,16507179.0,78.32,16919243.0,22605000.0,2.6,1.5,2.0,1.0,No
Taiwan,Presidential,2008,76.33,13221609.0,17321622.0,74.73,17693301.0,22858872.0,0.9,1.5,2.0,1.0,No
Taiwan,Presidential,2012,74.38,13452016.0,18086455.0,74.26,18115247.0,23230506.0,0.73,1.5,1.0,2.0,No
Taiwan,Presidential,2016,66.27,12448302.0,18782991.0,65.84,18906005.0,23464787.0,1.31,1.5,1.0,2.0,No
Tajikistan,Parliamentary,1995,84.0,2254560.0,2684000.0,72.43,3112530.0,6103000.0,,7.0,7.0,7.0,No
Tajikistan,Parliamentary,2000,93.36,2683010.0,2873745.0,85.56,3135743.0,6244770.0,2.5,6.0,6.0,6.0,No
Tajikistan,Parliamentary,2005,93.23,2583919.0,2771528.0,70.73,3653118.0,7011556.0,2.4,5.5,6.0,5.0,No
Tajikistan,Parliamentary,2010,90.84,3289377.0,3621174.0,59.3,4440442.0,7487489.0,0.66,5.5,6.0,5.0,No
Tajikistan,Parliamentary,2015,82.0,3540760.0,4318000.0,77.16,4588724.0,8051512.0,,6.0,6.0,6.0,No
Tajikistan,Presidential,1994,88.33,2338356.0,2647398.0,77.28,3025830.0,5933000.0,,7.0,7.0,7.0,No
Tajikistan,Presidential,2006,91.01,3054573.0,3356304.0,80.78,3781554.0,7320815.0,1.3,5.5,6.0,5.0,No
Tajikistan,Presidential,2013,90.16,3787703.0,4201156.0,79.13,4786581.0,7910041.0,1.04,6.0,6.0,6.0,No
"Tanzania, United Republic of",Parliamentary,1995,76.51,6831578.0,8928816.0,47.92,14256000.0,29700000.0,5.5,5.0,5.0,5.0,No
"Tanzania, United Republic of",Parliamentary,2000,72.77,7341067.0,10088484.0,45.72,16055200.0,33517000.0,4.6,4.0,4.0,4.0,No
"Tanzania, United Republic of",Parliamentary,2005,69.64,11438350.0,16425913.0,65.51,17459595.0,36766356.0,5.3,3.5,4.0,3.0,No
"Tanzania, United Republic of",Parliamentary,2010,39.49,7952497.0,20137303.0,37.53,21189992.0,41892895.0,,3.5,4.0,3.0,No
"Tanzania, United Republic of",Parliamentary,2015,62.68,14574957.0,23253982.0,58.31,24994742.0,51045882.0,,3.0,3.0,3.0,No
"Tanzania, United Republic of",Presidential,1995,76.67,6846681.0,8929969.0,48.03,14256000.0,29700000.0,4.9,5.0,5.0,5.0,No
"Tanzania, United Republic of",Presidential,2000,84.43,8517648.0,10088484.0,53.05,16055200.0,33517000.0,4.1,4.0,4.0,4.0,No
"Tanzania, United Republic of",Presidential,2005,72.23,11875927.0,16442657.0,68.02,17459595.0,36766356.0,4.3,3.5,4.0,3.0,No
"Tanzania, United Republic of",Presidential,2010,42.84,8626283.0,20137303.0,40.71,21189992.0,41892895.0,2.64,3.5,4.0,3.0,No
"Tanzania, United Republic of",Presidential,2015,67.34,15596110.0,23161440.0,62.4,24994742.0,51045882.0,2.58,3.0,3.0,3.0,No
Thailand,Parliamentary,1946,32.52,2091827.0,6431827.0,26.69,7838860.0,17041000.0,,0.0,,,Yes
Thailand,Parliamentary,1948,29.5,2117464.0,7176891.0,25.85,8191680.0,17808000.0,,0.0,,,Yes
Thailand,Parliamentary,1952,38.95,2961291.0,7602591.0,33.54,8828780.0,19193000.0,,0.0,,,Yes
Thailand,Parliamentary,1957,44.07,4370789.0,9917417.0,39.35,11108080.0,24148000.0,,0.0,,,Yes
Thailand,Parliamentary,1969,49.16,7285831.0,14820180.0,48.26,15097300.0,35110000.0,5.9,0.0,,,Yes
Thailand,Parliamentary,1975,47.0,8695000.0,18500000.0,46.0,18902400.0,41896000.0,,2.5,2.0,3.0,Yes
Thailand,Parliamentary,1976,43.69,9084104.0,20791018.0,48.06,18902400.0,42960000.0,5.0,6.0,6.0,6.0,Yes
Thailand,Parliamentary,1983,50.76,12295339.0,24224470.0,46.91,26213270.0,49459000.0,4.1,3.5,3.0,4.0,Yes
Thailand,Parliamentary,1986,61.4,15104400.0,24600000.0,54.27,27830830.0,52511000.0,,3.0,3.0,3.0,Yes
Thailand,Parliamentary,1988,63.56,16944931.0,26658637.0,54.72,30965820.0,54326000.0,3.5,3.0,3.0,3.0,Yes
Thailand,Parliamentary,1992,59.28,19224201.0,32432087.0,58.39,32923200.0,57760000.0,4.3,3.5,3.0,4.0,Yes
Thailand,Parliamentary,1995,62.04,23462746.0,37817983.0,64.07,36620740.0,60034000.0,3.8,3.5,3.0,4.0,Yes
Thailand,Parliamentary,1996,62.39,24060744.0,38564836.0,65.03,36997720.0,60652000.0,1.7,3.0,3.0,3.0,Yes
Thailand,Parliamentary,2001,69.95,29909271.0,42759001.0,70.11,42663353.0,62862098.0,10.0,2.5,2.0,3.0,Yes
Thailand,Parliamentary,2005,75.13,33693624.0,44846472.0,73.46,45866519.0,63003000.0,5.7,3.0,3.0,3.0,Yes
Thailand,Parliamentary,2006,64.77,29088209.0,44909562.0,62.61,46461491.0,63470400.0,5.8,5.5,7.0,4.0,Yes
Thailand,Parliamentary,2007,78.51,35844272.0,45658170.0,76.23,47021213.0,63937800.0,8.8,5.5,7.0,4.0,Yes
Thailand,Parliamentary,2011,75.03,35203107.0,46918709.0,69.29,50807011.0,67041000.0,4.9,4.5,5.0,4.0,Yes
Thailand,Parliamentary,2014,46.79,20130929.0,43024000.0,39.35,51152704.0,67497151.0,12.05,4.0,4.0,4.0,Yes
Togo,Parliamentary,1985,78.62,1036975.0,1318979.0,69.89,1483720.0,3028000.0,,6.0,6.0,6.0,No
Togo,Parliamentary,1990,,1300000.0,,75.14,1730190.0,3531000.0,,6.0,6.0,6.0,No
Togo,Parliamentary,1994,65.12,1302400.0,2000000.0,69.08,1885440.0,3928000.0,,5.5,6.0,5.0,No
Togo,Parliamentary,1999,,,2270000.0,,2544949.0,5018502.0,,5.0,5.0,5.0,No
Togo,Parliamentary,2002,67.43,1915875.0,2841079.0,82.29,2328329.0,5153088.0,,5.5,6.0,5.0,No
Togo,Parliamentary,2007,84.92,2526049.0,2974718.0,90.97,2776908.0,5701579.0,7.2,5.5,6.0,5.0,No
Togo,Parliamentary,2013,66.06,2011203.0,3044332.0,57.72,3484413.0,7154237.0,5.7,4.5,5.0,4.0,No
Togo,Presidential,1998,69.81,1587027.0,2273190.0,74.82,2121207.0,4419181.0,1.8,5.5,6.0,5.0,No
Togo,Presidential,2003,71.99,2327675.0,3233353.0,96.46,2412988.0,5285501.0,,5.5,6.0,5.0,No
Togo,Presidential,2005,63.58,2288279.0,3599306.0,88.36,2589797.0,5556812.0,3.7,5.5,6.0,5.0,No
Togo,Presidential,2010,64.68,2119829.0,3277492.0,65.79,3222000.0,6291000.0,3.74,4.5,5.0,4.0,No
Togo,Presidential,2015,60.94,2138438.0,3509258.0,53.21,4019183.0,7552318.0,2.75,4.0,4.0,4.0,No
Tonga,Parliamentary,1987,59.42,25253.0,42496.0,61.71,40920.0,93000.0,,4.0,5.0,3.0,No
Tonga,Parliamentary,1993,58.81,28515.0,48487.0,63.31,45043.0,96947.0,0.8,4.0,5.0,3.0,No
Tonga,Parliamentary,1996,56.09,27948.0,49830.0,41.84,66796.0,96020.0,0.7,4.0,5.0,3.0,No
Tonga,Parliamentary,1999,50.75,27867.0,54912.0,53.52,52065.0,96829.0,,4.0,5.0,3.0,No
Tonga,Parliamentary,2005,50.52,33119.0,65555.0,55.0,60215.0,110237.0,,4.0,5.0,3.0,No
Tonga,Parliamentary,2008,46.69,32091.0,68730.0,47.8,67138.0,119009.0,,4.0,5.0,3.0,No
Tonga,Parliamentary,2010,90.85,38516.0,42395.0,72.49,53135.0,105632.0,0.17,4.0,5.0,3.0,No
Tonga,Parliamentary,2014,76.8,39512.0,51448.0,78.37,50418.0,106440.0,,2.0,2.0,2.0,No
Trinidad and Tobago,Parliamentary,1946,52.9,137281.0,259512.0,53.49,256666.0,557970.0,6.1,,,,No
Trinidad and Tobago,Parliamentary,1950,70.09,198458.0,283150.0,68.81,288420.0,627000.0,4.3,,,,No
Trinidad and Tobago,Parliamentary,1956,80.09,271534.0,339028.0,81.87,331660.0,721000.0,2.6,,,,No
Trinidad and Tobago,Parliamentary,1961,88.11,333512.0,378511.0,83.62,398820.0,867000.0,0.1,,,,No
Trinidad and Tobago,Parliamentary,1966,65.79,302548.0,459839.0,67.91,445500.0,990000.0,0.1,,,,No
Trinidad and Tobago,Parliamentary,1971,33.17,118597.0,357568.0,25.59,463500.0,1030000.0,0.1,,,,No
Trinidad and Tobago,Parliamentary,1976,55.83,315809.0,565646.0,64.25,491520.0,1024000.0,1.2,2.0,2.0,2.0,No
Trinidad and Tobago,Parliamentary,1981,56.43,415416.0,736104.0,64.41,644960.0,1112000.0,0.6,1.5,1.0,2.0,No
Trinidad and Tobago,Parliamentary,1986,65.45,577300.0,882029.0,80.45,717600.0,1196000.0,0.7,1.5,1.0,2.0,No
Trinidad and Tobago,Parliamentary,1991,65.76,522472.0,794486.0,70.4,742200.0,1237000.0,0.5,1.0,1.0,1.0,No
Trinidad and Tobago,Parliamentary,1995,63.3,530311.0,837741.0,67.3,788020.0,1271000.0,0.9,1.5,1.0,2.0,No
Trinidad and Tobago,Parliamentary,2000,63.05,597525.0,947689.0,69.99,853781.0,1289594.0,0.5,2.0,2.0,2.0,No
Trinidad and Tobago,Parliamentary,2001,66.13,561993.0,849874.0,64.98,864805.0,1249053.0,0.5,3.0,3.0,3.0,No
Trinidad and Tobago,Parliamentary,2002,69.64,609571.0,875260.0,71.91,847651.0,1163724.0,0.5,3.0,3.0,3.0,No
Trinidad and Tobago,Parliamentary,2007,66.03,653882.0,990352.0,72.52,901612.0,1056608.0,0.4,2.0,2.0,2.0,No
Trinidad and Tobago,Parliamentary,2010,69.45,722322.0,1040127.0,77.16,936079.0,1228691.0,0.36,2.0,2.0,2.0,No
Trinidad and Tobago,Parliamentary,2015,66.84,734792.0,1099279.0,78.1,940813.0,1222363.0,0.33,2.0,2.0,2.0,No
Tunisia,Parliamentary,1981,84.54,1962127.0,2321031.0,63.59,3085550.0,6565000.0,1.0,5.0,5.0,5.0,No
